Acinar cells,Cancer clone A,Cancer clone B,Ductal - APOL1 high/hypoxic,Ductal - CRISP3 high/centroacinar like,Ductal - MHC Class II,Ductal - terminal ductal like,Endocrine cells,Endothelial cells,Fibroblasts,Macrophages A,Macrophages B,Mast cells,Monocytes,RBCs,T cells & NK cells,Tuft cells,mDCs A,mDCs B,pDCs
0.14697185,0.069084436,0.048428174,0.02555314,0.14562215,0.12476657,0.2507689,0.0038535127,0.002582275,0.0069266288,0.032442782,0.024036722,0.00468192,0.016809491,0.006771982,0.015200243,0.024227267,0.018596645,0.020923954,0.011751428
0.08668656,0.11768261,0.09726492,0.017587774,0.105599925,0.11318539,0.27210772,0.00573893,0.005054014,0.009594807,0.022115482,0.020143472,0.004671364,0.01642695,0.009036378,0.020033693,0.031619526,0.014122896,0.015643494,0.015684133
0.08933313,0.06052547,0.19863905,0.03909185,0.19233917,0.07632961,0.19042888,0.004811727,0.0032122936,0.008095066,0.018782254,0.014603949,0.0045454437,0.0076808855,0.009963377,0.015780406,0.020168317,0.010484024,0.022501433,0.0126836095
0.009245055,0.37879622,0.072719075,0.027826652,0.09021965,0.075171255,0.21093793,0.0045382385,0.0040759416,0.00636059,0.013063531,0.01655073,0.0020613763,0.017317407,0.0025100494,0.017343793,0.028474428,0.0056045316,0.006966319,0.010217259
0.0056339684,0.56760186,0.047928143,0.007468111,0.072700456,0.035884436,0.15121014,0.0039322027,0.0040593403,0.0058272053,0.0065959264,0.015024762,0.0012376292,0.0199904,0.0017309407,0.015105069,0.025286324,0.0029565652,0.003058496,0.006768104
0.011140272,0.24542733,0.081411675,0.018038644,0.117074296,0.061844543,0.27342817,0.0072345957,0.0065543265,0.020153927,0.022362478,0.020998525,0.002637908,0.025521545,0.0041096997,0.025690978,0.03048845,0.0063090483,0.008687636,0.010885986
0.016141418,0.18550777,0.14550929,0.020495774,0.15689011,0.098708265,0.2200496,0.0060252747,0.0062326104,0.013817958,0.014158909,0.01624772,0.002431641,0.0140405195,0.0040147454,0.02326444,0.031475462,0.0056900135,0.00914717,0.010151308
0.028132763,0.079779476,0.08600762,0.003122906,0.09217235,0.048363015,0.13208236,0.025628746,0.0356732,0.2257015,0.029724231,0.030532096,0.003166718,0.047396123,0.011314935,0.048295625,0.04859941,0.0057123723,0.0066690296,0.011925511
0.00421682,0.37401843,0.12754837,0.01757113,0.07815693,0.04910638,0.23660982,0.0041296496,0.0033190353,0.0066005895,0.008769251,0.01215133,0.0015985016,0.017345956,0.002055513,0.017580217,0.023473155,0.0029820686,0.004586338,0.008180508
0.008710525,0.2840737,0.09777912,0.005154517,0.11029225,0.056039862,0.27040747,0.0062640887,0.007873845,0.018209793,0.013100234,0.018434511,0.0015620291,0.021628626,0.003147064,0.025209164,0.03293827,0.004336974,0.0052299164,0.009608032
0.35253528,0.03844824,0.060676545,0.026695801,0.1096715,0.077865444,0.19301316,0.0028411443,0.0013166567,0.00576762,0.026592847,0.01458165,0.0038003395,0.0057826117,0.008325432,0.009186426,0.015834939,0.015189417,0.021989247,0.009885733
0.41796288,0.02863467,0.048848826,0.018813645,0.08845357,0.110440604,0.1691671,0.0019050736,0.00090948533,0.0036589555,0.022387164,0.0115827,0.0031421352,0.0040319366,0.0061194124,0.007058207,0.013606193,0.015538109,0.01958804,0.008151305
0.28411278,0.049508672,0.06147625,0.030190011,0.122660555,0.09524575,0.23356682,0.0019232861,0.0007642781,0.0034009507,0.026525803,0.01290773,0.0029660745,0.0048083984,0.0060603493,0.007101959,0.013588825,0.013647558,0.02138333,0.008160635
0.28100923,0.031333745,0.051737078,0.026145168,0.11970171,0.12873372,0.24021581,0.0017790487,0.0008145766,0.0031579686,0.023357581,0.010833214,0.003283605,0.0040058233,0.005409122,0.0073751,0.01539493,0.015314749,0.022247873,0.008149907
0.16195266,0.053454198,0.09654126,0.026052013,0.18790162,0.08861759,0.2036565,0.0037519915,0.002751754,0.0058578844,0.02908593,0.02110294,0.004155525,0.008795436,0.010261823,0.01392377,0.018406875,0.019367825,0.030399337,0.013963122
0.12926367,0.060905866,0.056467958,0.026130985,0.14802048,0.1912991,0.23245914,0.0027116851,0.0020948746,0.0044058072,0.027226795,0.017330425,0.004404098,0.013906977,0.004410132,0.012026875,0.01994242,0.016932968,0.020705404,0.009354377
0.07000715,0.045162387,0.05426775,0.017151397,0.18536179,0.12189448,0.34078804,0.0034924506,0.0038819648,0.008533215,0.025226993,0.017725103,0.0032975762,0.012552693,0.005576132,0.01645194,0.028570075,0.013407141,0.016130576,0.010521197
0.07252463,0.058106314,0.037094038,0.015198716,0.2810725,0.1568711,0.23223242,0.0019234499,0.0014798137,0.0027230661,0.033808183,0.017738732,0.0026024797,0.0075894357,0.003763157,0.008451433,0.0145405885,0.016715175,0.02824097,0.007323781
0.08614603,0.06709293,0.042309456,0.031086314,0.3123584,0.12709545,0.19566032,0.0030761648,0.0017271517,0.004715324,0.028279845,0.015148635,0.003193834,0.0075965445,0.00430587,0.012234726,0.017363617,0.01112877,0.02267015,0.0068104495
0.05051109,0.08664345,0.06113525,0.037348237,0.27499753,0.09652018,0.17781986,0.0071151746,0.0077763265,0.010767741,0.026170209,0.025240254,0.0051296446,0.018472675,0.007395248,0.025607528,0.03520345,0.0134004755,0.019286796,0.013458842
0.037585437,0.06946693,0.11576889,0.086159006,0.262235,0.0870335,0.17771207,0.0024747627,0.0022777438,0.0027245744,0.030281862,0.018369537,0.0039232373,0.0060381307,0.0038424304,0.010090425,0.013494009,0.016974758,0.0418042,0.011743465
0.05351663,0.20273364,0.029859934,0.042950727,0.18001276,0.09817169,0.21010932,0.004309873,0.0033134432,0.005884308,0.029578473,0.026475864,0.0032187263,0.019268662,0.0044470406,0.0127647715,0.030967062,0.014606424,0.01657524,0.011235354
0.110344514,0.021354621,0.07524016,0.023105897,0.1125465,0.010558299,0.013135395,0.031249266,0.28434426,0.084739044,0.0068714516,0.031015709,0.0073088277,0.028539019,0.021207951,0.044498112,0.048986644,0.011701493,0.010250025,0.023002842
0.062317718,0.0338884,0.07039033,0.09280664,0.10926872,0.2118864,0.16884437,0.007742274,0.0069556283,0.010867884,0.027554838,0.021661071,0.012146207,0.010795215,0.00999266,0.032466903,0.034898557,0.024536427,0.028768515,0.022211147
0.00484381,0.31740335,0.13133565,0.021551117,0.06706531,0.052083135,0.27701348,0.0045468723,0.004552763,0.0077422652,0.009786172,0.012536252,0.0019450405,0.015775288,0.0024976719,0.022357978,0.025861666,0.004227563,0.005758457,0.011116167
0.002571694,0.48043928,0.12067573,0.015829474,0.08978336,0.0383366,0.16887996,0.0031877693,0.002669606,0.0042838277,0.0067255488,0.009967137,0.0011306662,0.011506844,0.0016649948,0.012211458,0.017055502,0.0023294024,0.004353453,0.0063976604
0.008250651,0.35606813,0.092210054,0.026852561,0.10212967,0.05615604,0.21116821,0.006601719,0.00454754,0.01785817,0.013343956,0.014795087,0.0019048268,0.01734963,0.0029655567,0.020550761,0.029752947,0.0035640206,0.0056778667,0.0082526
0.0065954854,0.2989999,0.20980516,0.009775256,0.1003763,0.04590777,0.17909989,0.006205758,0.009534083,0.013697022,0.008125951,0.015739527,0.0015619578,0.017789468,0.0029986785,0.024914905,0.029623246,0.0033623169,0.0050753057,0.010812033
0.005244507,0.44992664,0.08655565,0.010427443,0.07671349,0.044511665,0.18469264,0.005426895,0.0064842934,0.008857901,0.008876186,0.016459888,0.0014944193,0.02203727,0.0023777455,0.018975865,0.032123897,0.004060862,0.0046772384,0.010075555
0.0040840185,0.50896865,0.11411016,0.012294703,0.07538061,0.027592562,0.15832837,0.0039094416,0.0036045515,0.0054588798,0.0071908655,0.012619913,0.0011824056,0.014685133,0.0021337543,0.0150169395,0.018781565,0.0026985002,0.0042654965,0.007693451
0.46187413,0.029152332,0.030231327,0.01181421,0.0958239,0.111229785,0.16041586,0.0016187929,0.00077323656,0.0034004017,0.019955086,0.010736284,0.0026242358,0.0038303072,0.0052145706,0.006308329,0.012447654,0.0121568665,0.014700813,0.0056917993
0.20386335,0.072104216,0.06322527,0.03619606,0.15453976,0.13066931,0.2153256,0.0019524321,0.0010076032,0.0029123244,0.023277668,0.013821108,0.002881218,0.0046690763,0.0043286,0.0071992273,0.01620835,0.014879447,0.022550337,0.008389002
0.35903028,0.03718927,0.048928946,0.017505035,0.09196247,0.1101812,0.21701258,0.0019499569,0.0009109082,0.0038492782,0.02254599,0.012118922,0.0028876967,0.004790326,0.0060822824,0.0076930593,0.014811944,0.014785028,0.017570665,0.008194116
0.3321648,0.037113972,0.051012374,0.017926117,0.095703006,0.11823307,0.23752733,0.0016098018,0.00066298206,0.0030738448,0.023016393,0.010991518,0.002791075,0.004162066,0.00524511,0.006567114,0.012894845,0.013453093,0.018620502,0.007231043
0.22155455,0.040309247,0.03804099,0.041773826,0.15330015,0.10265984,0.18697996,0.0051760157,0.002799243,0.011252171,0.039681613,0.02400235,0.006683101,0.009419054,0.008209291,0.014745982,0.030025266,0.020377656,0.0306066,0.012403111
0.081980474,0.03427383,0.27832592,0.025505783,0.1125185,0.11897287,0.15832531,0.005179219,0.0065967157,0.007846035,0.018706588,0.018006502,0.00488575,0.008110812,0.008414348,0.022454701,0.026369952,0.017436389,0.026004449,0.020085858
0.21964388,0.060449217,0.106787175,0.029535076,0.14011233,0.15114373,0.14242108,0.0034245632,0.0020124519,0.0047292286,0.021408709,0.015936492,0.0039403155,0.0059282556,0.008928021,0.0116322255,0.019376129,0.015678426,0.024656735,0.0122560095
0.23641704,0.1166538,0.061330337,0.008894691,0.18256114,0.088717125,0.11947753,0.005597229,0.0055142716,0.0106201,0.018561944,0.029293071,0.002529132,0.020498058,0.016622607,0.01634625,0.028227864,0.011150029,0.010615259,0.010372467
0.030610042,0.09055783,0.027396431,0.017784761,0.28192168,0.19839025,0.19973037,0.003404077,0.003643376,0.005231094,0.025805607,0.02153067,0.003099957,0.011762717,0.0036682289,0.013712106,0.024499958,0.01300151,0.016527655,0.0077216495
0.13697661,0.06429956,0.051512547,0.027897857,0.16521366,0.1321737,0.21031614,0.0048145396,0.0031607603,0.008727534,0.036716603,0.03165893,0.005500677,0.012702194,0.007440856,0.020892033,0.023680132,0.01979603,0.023625808,0.0128937885
0.11530228,0.040772945,0.09049558,0.037371613,0.17921832,0.11582301,0.23078717,0.0042506526,0.0037595867,0.008142906,0.030484369,0.018489774,0.0049087917,0.009482438,0.010468599,0.018900376,0.022051204,0.01736831,0.027710924,0.014211109
0.22589263,0.10385174,0.039211888,0.012874841,0.15649135,0.09310127,0.096039236,0.009159783,0.009679716,0.018067202,0.03437317,0.043535475,0.0045544156,0.025416123,0.009540695,0.023294428,0.034590688,0.024154572,0.019812154,0.016358549
0.035190128,0.12000244,0.1189175,0.026888631,0.17684129,0.090651855,0.27269787,0.0061427276,0.0039975857,0.014104411,0.016843831,0.013244584,0.0035419348,0.012263598,0.0057044663,0.020987194,0.03354548,0.0066591175,0.011715582,0.010059767
0.032673288,0.06418367,0.108993135,0.014002541,0.11487205,0.052878767,0.17594706,0.021464234,0.028415535,0.15808195,0.024684126,0.024256455,0.0049538487,0.031597327,0.010968585,0.051356655,0.051221117,0.0064081955,0.009040978,0.014000451
0.0033879657,0.51620024,0.09434025,0.010903244,0.085101806,0.033919584,0.16169837,0.0036559156,0.003518849,0.0059332773,0.0071147704,0.011658707,0.0010702013,0.013961579,0.001631246,0.013470913,0.019657036,0.00240689,0.0037728485,0.006596272
0.020233314,0.18423986,0.13859105,0.01137999,0.10401263,0.053073015,0.2611864,0.010190967,0.009464158,0.04889488,0.014549834,0.01661964,0.0030305374,0.02562312,0.0055174213,0.033669315,0.03912605,0.0041271076,0.005862314,0.010608429
0.0038052932,0.42837125,0.12633695,0.042704977,0.11342542,0.04389875,0.13353865,0.0046094493,0.0043730857,0.0063349986,0.0074264933,0.012461609,0.0016159555,0.014715728,0.0018917221,0.015852585,0.023352237,0.002729299,0.0049527357,0.0076027415
0.006646669,0.46381474,0.073624715,0.025712572,0.09014535,0.038196545,0.15198152,0.0061816275,0.005219516,0.010710155,0.014806245,0.020700872,0.0018926518,0.021196762,0.0024500184,0.018286351,0.026188169,0.005063818,0.0072323815,0.009949352
0.004082665,0.39036652,0.064921685,0.012273838,0.08267334,0.046559438,0.29212618,0.0036746103,0.002848934,0.006660368,0.009686528,0.01090288,0.0016652157,0.016882394,0.0021946507,0.015120153,0.022599943,0.003259574,0.0045047845,0.0069963834
0.44282237,0.033849888,0.04928511,0.020582717,0.113134116,0.0833933,0.14546034,0.0024598169,0.0009625086,0.00507739,0.020190584,0.0113491565,0.0035928984,0.004430965,0.007926623,0.008666134,0.013695329,0.010544351,0.015841633,0.006734774
0.33172387,0.029570874,0.051592875,0.017604182,0.0776082,0.11850972,0.23393217,0.0017258042,0.0008126545,0.0032854197,0.030438835,0.013551319,0.0033395486,0.004625551,0.005540935,0.0073878076,0.012899008,0.021247199,0.025059681,0.009544376
0.29221687,0.06547318,0.067127705,0.032080214,0.09990439,0.08950879,0.22024056,0.0029641013,0.0012872634,0.0054683923,0.021843165,0.0138014,0.003729012,0.0075730635,0.00711996,0.009910854,0.020421788,0.012468198,0.016684003,0.01017716
0.18663754,0.07693426,0.036958832,0.04685556,0.15780242,0.1732565,0.16296709,0.004160573,0.0021292053,0.006896496,0.026908666,0.01773864,0.0048348014,0.009442918,0.006681287,0.01196343,0.025891952,0.014046532,0.01871331,0.009180022
0.07630454,0.08537189,0.11026821,0.017094344,0.35274425,0.07938678,0.12342193,0.00281749,0.0033525177,0.0044354983,0.028292462,0.02590824,0.0017260362,0.008082611,0.0039209994,0.009884556,0.015712209,0.013208412,0.02863366,0.009433384
0.10674977,0.03651122,0.14739807,0.020215502,0.3089339,0.1266139,0.12967375,0.0030920182,0.0018450961,0.006750348,0.022093154,0.014717382,0.0024637782,0.005069009,0.005622197,0.010882078,0.0147740375,0.008433803,0.021368243,0.0067927344
0.065068275,0.097106665,0.10492307,0.029009141,0.16330743,0.101171285,0.3038194,0.0033403563,0.0022695658,0.0066284738,0.01786168,0.01448149,0.002729863,0.010296394,0.0050490573,0.0159979,0.024224892,0.008760351,0.013409863,0.01054487
0.10815702,0.115022264,0.070761316,0.00794398,0.2585146,0.069596894,0.1845357,0.0047323187,0.0060526384,0.008281781,0.024393534,0.03115479,0.0025267787,0.016389735,0.0070701083,0.01916225,0.023370478,0.013809559,0.016889172,0.011635028
0.16292691,0.02862034,0.018102635,0.012335528,0.17972517,0.19737513,0.15080145,0.0078041595,0.0056341933,0.023068415,0.052392647,0.023372145,0.0065480014,0.016072057,0.01063815,0.017119028,0.035863683,0.018889703,0.023710039,0.009000601
0.22830886,0.036823638,0.05298596,0.022488115,0.17454864,0.13900727,0.16929701,0.0050175707,0.0041173245,0.010726403,0.024324207,0.018033553,0.0052319258,0.009574226,0.009769972,0.016891215,0.02672607,0.015412245,0.019827845,0.010887955
0.058520272,0.08395576,0.07644601,0.017488522,0.23116396,0.07815568,0.28185812,0.0038238866,0.002483831,0.006849729,0.033820894,0.022952948,0.0031837139,0.012196716,0.006428018,0.013834965,0.018221559,0.013961254,0.024272067,0.010382104
0.055107374,0.19724916,0.06450065,0.031888653,0.15769058,0.08068865,0.22679666,0.0062663574,0.004004621,0.010281644,0.024402043,0.022892006,0.0038655093,0.024099167,0.00931355,0.017246837,0.030151479,0.009049913,0.013248532,0.011256555
0.004188918,0.38508087,0.12196774,0.018816506,0.101562366,0.05039753,0.19989982,0.0047918446,0.004275668,0.008089101,0.009198976,0.012768546,0.001676192,0.015961438,0.002337173,0.0179642,0.024750356,0.0030520675,0.0051719206,0.008048831
0.014316462,0.3722668,0.07016657,0.0056124367,0.11045093,0.03970941,0.14907211,0.008207949,0.016702475,0.015868552,0.013707107,0.033775788,0.0023034909,0.046186965,0.004655495,0.029207014,0.038922705,0.007654826,0.006453794,0.014759068
0.027609622,0.07490358,0.04977829,0.012268342,0.08368461,0.071179315,0.25336915,0.018316552,0.015045086,0.16169532,0.040175717,0.02375708,0.006106761,0.038205687,0.008544901,0.045287542,0.04377763,0.0068473276,0.00867755,0.010769898
0.012619456,0.31676993,0.06902808,0.01537825,0.11802867,0.04938863,0.18034834,0.012568106,0.009716225,0.03928627,0.017701393,0.022663362,0.003154591,0.03508884,0.005272927,0.029140366,0.04220274,0.004904411,0.006396515,0.010342902
0.010445554,0.34419602,0.120102115,0.0071857153,0.10260086,0.04350311,0.20205536,0.008036633,0.0070350403,0.024836838,0.012897563,0.018826544,0.0018191765,0.021352325,0.0037194996,0.024157483,0.029811596,0.003413864,0.0051098927,0.008894749
0.012939394,0.2321442,0.12729828,0.012696462,0.14248976,0.047637224,0.22663759,0.00739225,0.008323713,0.018650083,0.021447046,0.02649858,0.0023440635,0.02625758,0.0052225846,0.026191331,0.027225612,0.0064508305,0.01023285,0.011920569
0.33398625,0.029033754,0.035697896,0.016607137,0.11426788,0.12850155,0.21597126,0.0023407969,0.0009814875,0.0054138284,0.026719015,0.012233045,0.004396669,0.0068260008,0.006783621,0.008804155,0.01574335,0.012629367,0.016618993,0.006443896
0.27152935,0.029881034,0.024182757,0.015245723,0.092504725,0.12291494,0.33678955,0.0017188801,0.0007388776,0.004678853,0.022989096,0.009323357,0.002999573,0.0052577746,0.0047308058,0.007574983,0.016348165,0.011583927,0.013127492,0.005880136
0.1050053,0.05857585,0.062307917,0.023004927,0.10935428,0.10657832,0.41052577,0.0023368844,0.001455216,0.0052003968,0.021284938,0.011778274,0.0027289998,0.007271176,0.005698325,0.013143362,0.019338213,0.0107302265,0.014158658,0.009523027
0.15059124,0.060028344,0.10359265,0.013904106,0.15685216,0.08081887,0.2395859,0.0048754457,0.0031971987,0.011476951,0.026866928,0.024631545,0.003814151,0.017080968,0.007687637,0.020019745,0.02735436,0.014533019,0.019294618,0.013794213
0.03396915,0.12376736,0.1019998,0.011324679,0.10520946,0.123225875,0.34914768,0.0028275324,0.0017499278,0.0049878866,0.030330356,0.020473,0.0024955717,0.010490454,0.0033887927,0.0146292355,0.017407428,0.0125251645,0.018841283,0.011209382
0.06344551,0.061970256,0.095967345,0.022258267,0.28743488,0.060436737,0.23917757,0.0050838985,0.004329992,0.010810331,0.022026861,0.019305205,0.0040710736,0.011803952,0.007908753,0.02008926,0.025132665,0.00996238,0.018030496,0.01075456
0.010086178,0.20423338,0.101785235,0.021620365,0.12136233,0.07489237,0.29589933,0.0066265906,0.006940936,0.010388339,0.014165264,0.015961548,0.0038114714,0.019535484,0.005349451,0.025892137,0.032055244,0.0069289575,0.009640909,0.012824531
0.01115191,0.23266461,0.12821221,0.045815535,0.16667424,0.048309937,0.20761609,0.0058927066,0.0063188816,0.0073461966,0.012754611,0.0148896,0.007994864,0.01986062,0.0045515094,0.023849221,0.025318917,0.006624579,0.012409763,0.011743903
0.027974607,0.13708109,0.04472834,0.045388516,0.13373561,0.1303288,0.26881754,0.004671573,0.0056947405,0.005584192,0.030707464,0.026215406,0.004531844,0.02239362,0.004712076,0.01847155,0.03083558,0.020067383,0.021750147,0.016309932
0.14143857,0.073639885,0.06694773,0.016047947,0.17498446,0.06322959,0.12524045,0.010018141,0.019253083,0.017015774,0.04003636,0.050546188,0.006039307,0.03676383,0.016204547,0.023990415,0.034209456,0.029695211,0.03147805,0.023221016
0.038692266,0.07433259,0.10848625,0.0086669475,0.18567483,0.13467942,0.29064858,0.0043817665,0.0062033418,0.009652329,0.01527381,0.016603021,0.0026039497,0.012217341,0.0048467857,0.022665469,0.031230088,0.009478627,0.012369787,0.011292786
0.041111458,0.018066855,0.04712184,0.0039987704,0.055248726,0.029951286,0.086947896,0.022677593,0.013132879,0.5327331,0.027427841,0.013346007,0.0036415819,0.02143811,0.009937366,0.031059675,0.029051198,0.0030869546,0.004810403,0.0052104634
0.018787628,0.12397402,0.12764008,0.010266385,0.06988179,0.03819813,0.2175208,0.018967245,0.02123874,0.12675087,0.02028494,0.024249397,0.003489424,0.04082603,0.007561274,0.051034685,0.051558305,0.0055952524,0.0065795965,0.015595397
0.02094496,0.27614418,0.14625782,0.01027966,0.13090426,0.054862674,0.18658687,0.0060148416,0.0067313137,0.012138067,0.01615992,0.027775105,0.0021511544,0.019423826,0.004188997,0.024241205,0.02602873,0.0070329127,0.009783376,0.012350097
0.020988166,0.13138838,0.055811178,0.02248408,0.11643618,0.06868915,0.19479509,0.021475269,0.014903273,0.13673085,0.026213398,0.021059914,0.0049934937,0.036156066,0.008569689,0.046373125,0.05141845,0.0048707793,0.0067616655,0.009881792
0.022089351,0.14488767,0.081349514,0.00947499,0.11348722,0.04804036,0.18356963,0.020174948,0.010585453,0.16214019,0.03563747,0.02460581,0.0037058122,0.038382217,0.008944649,0.035484336,0.036329817,0.004568835,0.007798587,0.008743113
0.008529568,0.46837863,0.04599112,0.015651468,0.08868702,0.036823664,0.12306484,0.012260053,0.009611055,0.035071474,0.016511852,0.022790963,0.0023112819,0.032222517,0.003933061,0.023342343,0.036853798,0.0039515453,0.0051396945,0.008874017
0.060098927,0.055491455,0.119545065,0.084998,0.14203209,0.08363767,0.32803887,0.0023848542,0.0012520084,0.003928806,0.02111486,0.01059849,0.0039380207,0.0057078074,0.0043630255,0.0125229675,0.015967187,0.010698655,0.02309964,0.010581582
0.22591911,0.05226577,0.2173587,0.016026348,0.13215911,0.10358068,0.12529615,0.0028011762,0.0017330113,0.004975359,0.017179523,0.016541801,0.0024952516,0.0053064357,0.0061790184,0.012348683,0.015518319,0.0116879465,0.02001622,0.010611419
0.12570433,0.07701641,0.06377695,0.014388054,0.265508,0.085350804,0.13355906,0.007332983,0.010577204,0.013944625,0.026760168,0.031172737,0.0041876268,0.016524531,0.009409117,0.022643605,0.03615992,0.017825214,0.022913437,0.01524519
0.1621806,0.029267022,0.22231583,0.037676733,0.0947266,0.11704499,0.19496451,0.0033712385,0.00263406,0.006397684,0.015543771,0.011843223,0.0042634597,0.0054886173,0.007313322,0.017550854,0.020525383,0.012778571,0.019682966,0.014430493
0.024959676,0.3239008,0.09166833,0.007856791,0.12823446,0.04430724,0.24672931,0.003484698,0.0038674325,0.005609076,0.012447463,0.020206742,0.0014007579,0.015125481,0.0038698434,0.015037541,0.02607417,0.0066662123,0.007630582,0.010923427
0.004466653,0.27810267,0.2960962,0.013330461,0.09608307,0.038316816,0.20275603,0.0022079274,0.0019550077,0.0028782196,0.005375502,0.008236787,0.0010043085,0.007491269,0.0016509556,0.012373133,0.013584841,0.002323412,0.0049086935,0.006858075
0.0075174524,0.33294612,0.082041115,0.04351028,0.1327534,0.06030823,0.2233306,0.0044813287,0.003652508,0.006187251,0.009898459,0.011975,0.0022437691,0.013763351,0.002777051,0.016538983,0.027276093,0.003925991,0.006542258,0.008330766
0.017624388,0.1619249,0.07039863,0.056216806,0.12555687,0.14701578,0.31776798,0.002392436,0.0015577723,0.0031716365,0.013509589,0.010394418,0.0027261178,0.008888893,0.0021615825,0.013288985,0.022221878,0.006108508,0.009420235,0.007652614
0.027310349,0.324589,0.059460662,0.009108893,0.1562123,0.06535897,0.1621034,0.005681685,0.0042419904,0.009083792,0.028768245,0.035380226,0.0023167594,0.030044995,0.004675428,0.015486073,0.024464792,0.010579785,0.014000421,0.011132195
0.009505399,0.32175222,0.1368978,0.02904048,0.117238015,0.045761097,0.20417754,0.0055064554,0.005967791,0.010288145,0.008827069,0.013715528,0.00208223,0.0154827535,0.003165374,0.020795433,0.029476788,0.0039818073,0.0061339564,0.010204058
0.025675708,0.07935368,0.07822452,0.008215721,0.0735923,0.039052308,0.18552175,0.022371158,0.01545963,0.25185904,0.0348277,0.023760851,0.00401638,0.044459574,0.010221955,0.041581232,0.03912254,0.005036208,0.0073792427,0.010268447
0.00754242,0.26682198,0.105584554,0.02152133,0.085986204,0.052157633,0.29287338,0.0069059613,0.004910484,0.020028306,0.014915524,0.015602155,0.0023747268,0.022863818,0.003447928,0.025437681,0.030447058,0.004205998,0.0063663116,0.010006501
0.010408809,0.3141686,0.1766188,0.021393744,0.12873134,0.055559468,0.15104905,0.0061978437,0.0056481734,0.013115075,0.011128341,0.018535618,0.0018273521,0.014740076,0.0034347342,0.02248801,0.025841013,0.003520478,0.0063313725,0.009262136
0.022887498,0.08498662,0.08911939,0.011036441,0.08882155,0.06021562,0.2559747,0.017315812,0.01021126,0.17517884,0.029609889,0.016824836,0.004098285,0.027526993,0.008162046,0.03730605,0.039736107,0.0045492556,0.007315814,0.009123015
0.0048969374,0.41249877,0.11035521,0.011599356,0.10260177,0.049250394,0.15639715,0.007337956,0.006999993,0.013146666,0.010823396,0.017174844,0.002064636,0.022034125,0.0031834056,0.02269972,0.027896846,0.003757492,0.005804336,0.009476918
0.022393921,0.047148045,0.032389916,0.011099823,0.05852831,0.032654427,0.09614288,0.031239534,0.016444197,0.45731592,0.032263484,0.017644487,0.005086541,0.03751858,0.010872916,0.038361974,0.03742733,0.0034789396,0.005214823,0.006773997
0.24651031,0.03808914,0.096848585,0.012140381,0.17313658,0.10521839,0.18299015,0.0028026218,0.0020397839,0.005515594,0.021419642,0.018877976,0.0039422717,0.0064021223,0.0065620486,0.015498659,0.016422337,0.014945822,0.020626968,0.010010511
0.21021834,0.059441455,0.05150273,0.022576522,0.116059765,0.1428039,0.2099636,0.0031116453,0.002424451,0.0052283905,0.033808913,0.022964835,0.0036332498,0.009834054,0.0075128274,0.011570006,0.020657385,0.0257467,0.027079497,0.013861787
0.07900587,0.08322254,0.044555653,0.012937239,0.12260189,0.15496086,0.32070383,0.003369868,0.0025890716,0.0064097214,0.03076472,0.021438623,0.003636595,0.015395744,0.0046079243,0.016225437,0.027483568,0.018564852,0.018651383,0.012874602
0.15693554,0.0766686,0.059337758,0.042081077,0.14836504,0.11760241,0.20725173,0.0025250064,0.0012002354,0.003990433,0.04540256,0.020494243,0.0035160421,0.0058174897,0.005107531,0.008745511,0.0141816065,0.024004355,0.04510054,0.011672255
0.03674265,0.1877026,0.12288614,0.016269926,0.15559238,0.054373078,0.23708007,0.0049939738,0.0044118655,0.008119214,0.02627669,0.028734414,0.0025456953,0.015895875,0.0050597363,0.022426669,0.022909854,0.013082519,0.01903096,0.015865752
0.0049653235,0.21718211,0.24960983,0.011236778,0.11046954,0.045737967,0.26839206,0.0027404001,0.0026932948,0.0041542607,0.0074199582,0.010358069,0.0013923816,0.009407674,0.0020348202,0.016263599,0.016837588,0.0035147257,0.0070222854,0.008567354
0.0026883252,0.32299352,0.2831207,0.015393148,0.07477322,0.030709198,0.16480733,0.003963253,0.0053481883,0.0054181763,0.0053783883,0.011557704,0.0013248057,0.013717173,0.002075533,0.018961398,0.020215679,0.0027290094,0.0046838163,0.010141419
0.0035443124,0.32430685,0.1104838,0.027764015,0.09257168,0.058550395,0.24001451,0.0054610805,0.005040295,0.010020789,0.01357156,0.014846165,0.0020814745,0.018912515,0.0024341461,0.021733433,0.027303478,0.0041522537,0.0071517644,0.010055428
0.024308901,0.07932949,0.023531908,0.016047271,0.056577977,0.025037616,0.12007173,0.03140183,0.020714667,0.37697116,0.034719203,0.023532953,0.005017357,0.043690465,0.011227232,0.041502364,0.046859026,0.004794893,0.0055497135,0.009114276
0.012412368,0.27664694,0.08880035,0.011057135,0.14944464,0.058526803,0.16438234,0.013438126,0.009683158,0.05118708,0.020710148,0.021864804,0.0027328809,0.02986176,0.0057742554,0.028081603,0.036589067,0.0039189314,0.006451398,0.008436203
0.011337925,0.23053876,0.15012716,0.015297087,0.10103799,0.041652996,0.19779718,0.011668976,0.012787871,0.040724434,0.018465705,0.024720246,0.0028719972,0.034885902,0.005473706,0.035722394,0.03653565,0.005783395,0.008246726,0.0143240085
